Date,FNCL 7 ALL Mtge,FNCL 6 ALL Mtge,FNCL 5.5 ALL Mtge,FNCL 5 ALL Mtge,FNCL 4.5 ALL Mtge,FNCL 4 ALL Mtge,FNCL 3.5 ALL Mtge,FNCL 3 ALL Mtge,FNCL 2.5 ALL Mtge,FNCL 2.5 ALL Mtge
2/21/2022,107.2734375,107.59375,107.40625,108.0703125,105.7421875,104.5546875,102.6796875,100.4921875,97.984375,97.984375
2/22/2022,107.3203125,107.546875,107.359375,107.9140625,105.5390625,104.3203125,102.28125,100.21875,97.765625,97.765625
2/23/2022,107.1875,107.46875,107.328125,107.7734375,105.3828125,104.03125,102.1484375,100.015625,97.515625,97.515625
2/24/2022,107.203125,107.515625,107.359375,107.703125,105.375,104.109375,102.3515625,100.2265625,97.71875,97.71875
2/25/2022,107.1953125,107.5625,107.359375,107.703125,105.453125,104.171875,102.5703125,100.4453125,97.9609375,97.9609375
2/28/2022,107.2890625,107.625,107.421875,107.8125,105.6015625,104.4609375,103.0234375,101.0703125,98.7421875,98.7421875
3/1/2022,107.4375,107.65625,107.46875,107.984375,105.765625,104.6796875,103.3125,101.5390625,99.2578125,99.2578125
3/2/2022,107.1796875,107.578125,107.390625,107.78125,105.3984375,104.15625,102.515625,100.59375,98.21875,98.21875
3/3/2022,107.2421875,107.59375,107.40625,107.796875,105.4453125,104.28125,102.71875,100.8359375,98.5078125,98.5078125
3/4/2022,107.3046875,107.6171875,107.4453125,107.84375,105.5859375,104.421875,102.90625,101.1484375,98.859375,98.859375
3/7/2022,107.25,107.5859375,107.3828125,107.8125,105.4453125,104.1796875,102.546875,100.765625,98.5078125,98.5078125
3/8/2022,107.1875,107.53125,107.296875,107.5390625,105.2734375,103.9296875,102.3828125,100.4921875,98.2421875,98.2421875
3/9/2022,106.8984375,107.4375,107.1875,106.96875,105.1484375,103.859375,102.15625,100.203125,97.921875,97.921875
3/10/2022,106.765625,107.2734375,106.9609375,106.734375,104.96875,103.8125,102.03125,100.03125,97.6328125,97.6328125
3/11/2022,106.765625,107.21875,106.96875,106.7578125,104.8984375,103.75,101.7734375,99.6015625,97.2734375,97.2734375
3/14/2022,106.109375,107,106.609375,106.2578125,104.40625,103.09375,101.0234375,98.734375,96.3671875,96.3671875
3/15/2022,106.4765625,106.9609375,106.5703125,106.21875,104.3203125,103.1171875,101.0390625,98.765625,96.3984375,96.3984375
3/16/2022,106.3671875,106.875,106.5,106.125,104.171875,102.734375,100.6875,98.5,96.21875,96.21875
3/17/2022,106.5078125,106.8828125,106.5078125,106.1484375,104.3671875,102.9140625,100.9296875,98.75,96.5390625,96.5390625
3/18/2022,106.4453125,106.90625,106.546875,106.2734375,104.515625,103.078125,101.09375,98.921875,96.6640625,96.6640625
3/21/2022,106.2265625,106.796875,106.40625,106.0390625,104.1015625,102.4453125,100.28125,98.125,95.828125,95.828125
3/22/2022,106.0546875,106.7109375,106.3203125,105.796875,103.8125,102.1875,99.9609375,97.703125,95.390625,95.390625
3/23/2022,106.2421875,106.75,106.34375,105.8828125,104.0546875,102.484375,100.421875,98.140625,95.8671875,95.8671875
3/24/2022,106.1640625,106.59375,106.203125,105.71875,103.796875,102.1640625,99.9765625,97.5859375,95.21875,95.21875
3/25/2022,105.578125,106.2421875,105.8359375,105.28125,103.15625,101.421875,99.1875,96.78125,94.3828125,94.3828125
3/28/2022,105.5703125,106.21875,105.796875,105.1484375,103.0859375,101.4375,99.2734375,96.890625,94.453125,94.453125
3/29/2022,105.453125,106.234375,105.8125,105.0625,103.40625,101.8828125,99.8046875,97.46875,95.03125,95.03125
3/30/2022,105.8515625,106.265625,105.84375,105.09375,103.6484375,102.109375,100.203125,97.8359375,95.40625,95.40625
3/31/2022,105.7421875,106.2890625,105.8671875,105.15625,103.671875,101.953125,100.125,97.78125,95.3984375,95.3984375
4/1/2022,105.6484375,106.2265625,105.796875,105.046875,103.53125,101.8125,99.875,97.453125,95.0078125,95.0078125
4/4/2022,105.671875,106.21875,105.796875,105.03125,103.5546875,101.8671875,100.015625,97.640625,95.1640625,95.1640625
4/5/2022,104.9609375,105.890625,105.40625,104.40625,102.84375,101.0703125,99.21875,96.8125,94.2578125,94.2578125
4/6/2022,105.1953125,105.765625,105.3125,104.53125,102.7578125,101.0625,99.125,96.6875,93.9921875,93.9921875
4/7/2022,105.1328125,105.734375,105.265625,104.4140625,102.765625,101.0078125,98.953125,96.4296875,93.59375,93.59375
4/8/2022,104.59375,105.3125,104.84375,103.8828125,102.4296875,100.6640625,98.5078125,95.9375,93.1484375,93.1484375
4/11/2022,104.2421875,105.171875,104.734375,103.375,102.140625,100.3046875,98.109375,95.5625,92.7421875,92.7421875
4/12/2022,104.7734375,105.1875,104.765625,103.515625,102.1796875,100.4453125,98.2578125,95.703125,92.859375,92.859375
4/13/2022,104.6640625,105.234375,104.828125,103.7890625,102.46875,100.6796875,98.4609375,95.890625,93.046875,93.046875
4/14/2022,104.2265625,104.984375,104.53125,103.4140625,101.9375,100.0234375,97.75,95.1640625,92.2421875,92.2421875
4/15/2022,104.2265625,104.984375,104.53125,103.4140625,101.9375,100.0234375,97.75,95.1640625,92.2421875,92.2421875
4/18/2022,104.3046875,104.9140625,104.4453125,103.359375,101.9921875,100.0703125,97.703125,95.0078125,92.015625,92.015625
4/19/2022,104.0859375,104.703125,104.1875,103.234375,101.671875,99.5859375,97.0546875,94.265625,91.1328125,91.1328125
4/20/2022,104.2109375,104.734375,104.21875,103.5078125,102.0546875,100.0078125,97.515625,94.7421875,91.640625,91.640625
4/21/2022,103.671875,104.5546875,104.0078125,103.203125,101.609375,99.3515625,96.7890625,94.015625,90.921875,90.921875
4/22/2022,103.875,104.59375,104.0625,103.2734375,101.546875,99.3359375,96.765625,93.9609375,90.8828125,90.8828125
4/25/2022,104.3515625,104.65625,104.171875,103.546875,102.0390625,99.796875,97.421875,94.625,91.5859375,91.5859375
4/26/2022,104.1953125,104.75,104.265625,103.7421875,102.234375,100.078125,97.765625,95,91.9765625,91.9765625
4/27/2022,103.9765625,104.625,104.171875,103.5234375,101.9609375,99.8359375,97.484375,94.78125,91.8203125,91.8203125
4/28/2022,103.984375,104.578125,104.078125,103.578125,102.03125,99.8671875,97.484375,94.7890625,91.78125,91.78125
4/29/2022,103.828125,104.53125,104.140625,103.3671875,101.5625,99.2421875,96.78125,94.0546875,90.9765625,90.9765625
5/2/2022,103.6953125,104.4375,104,103.2578125,101.328125,99.078125,96.625,93.84375,90.703125,90.703125
5/3/2022,103.875,104.5625,104.265625,103.3359375,101.3046875,99.046875,96.6796875,93.8828125,90.7421875,90.7421875
5/4/2022,104.375,104.71875,104.4375,103.6484375,101.8203125,99.6484375,97.265625,94.453125,91.265625,91.265625
5/5/2022,103.8828125,104.703125,104.25,103.28125,101.296875,99.09375,96.671875,93.8125,90.578125,90.578125
5/6/2022,103.9296875,104.5625,104.171875,102.9921875,100.9375,98.6796875,96.1875,93.28125,90.046875,90.046875
5/9/2022,104.046875,104.6875,104.359375,103.359375,101.4453125,99.2109375,96.8515625,93.96875,90.6640625,90.6640625
5/10/2022,104.3515625,104.5234375,104.671875,103.578125,101.6015625,99.4609375,97.125,94.28125,91.0078125,91.0078125
5/11/2022,104.3125,104.78125,104.390625,103.0234375,101.2421875,99.2734375,97.078125,94.28125,91.0859375,91.0859375
5/12/2022,104.515625,104.8515625,104.4765625,103.2890625,101.5234375,99.578125,97.453125,94.6875,91.53125,91.53125
5/13/2022,104.1484375,104.703125,104.125,103,101.3515625,99.390625,97.2421875,94.484375,91.2890625,91.2890625
5/16/2022,104.359375,104.734375,104.328125,102.984375,101.421875,99.5859375,97.5078125,94.8125,91.546875,91.546875
5/17/2022,103.8515625,104.484375,104.015625,102.59375,100.8828125,99,96.9296875,94.171875,90.859375,90.859375
5/18/2022,104.203125,104.53125,104.09375,102.765625,101.109375,99.3359375,97.3125,94.5546875,91.2109375,91.2109375
5/19/2022,104.3125,104.625,104.234375,103.03125,101.4140625,99.734375,97.703125,94.9375,91.5078125,91.5078125
5/20/2022,104.3984375,104.6875,104.328125,103.1484375,101.6484375,100.0078125,98,95.2421875,91.796875,91.796875
5/23/2022,104.171875,104.609375,104.25,103.0078125,101.3671875,99.6796875,97.640625,94.8359375,91.375,91.375
5/24/2022,104.5390625,104.75,104.421875,103.3515625,101.8125,100.203125,98.1875,95.5,92.09375,92.09375
5/25/2022,104.734375,104.8125,104.484375,103.484375,101.96875,100.359375,98.359375,95.6875,92.3515625,92.3515625
5/26/2022,104.5703125,104.8359375,104.5234375,103.5390625,102.0703125,100.390625,98.3203125,95.6875,92.4296875,92.4296875
5/27/2022,104.5859375,104.8359375,104.5078125,103.625,102.171875,100.4921875,98.5,95.8515625,92.640625,92.640625
5/30/2022,104.5859375,104.8359375,104.5078125,103.625,102.171875,100.4921875,98.5,95.8515625,92.640625,92.640625
5/31/2022,104.1875,104.7265625,104.3828125,103.2578125,101.75,100.046875,98.046875,95.3359375,92.0390625,92.0390625
6/1/2022,103.984375,104.515625,104.15625,102.921875,101.375,99.6875,97.6796875,94.890625,91.5703125,91.5703125
6/2/2022,104.3828125,104.71875,104.34375,103.1875,101.65625,99.9921875,97.984375,95.2109375,91.8828125,91.8828125
6/3/2022,104.3125,104.71875,104.3125,103.1015625,101.4921875,99.8046875,97.8203125,95.03125,91.6640625,91.6640625
6/6/2022,104.0234375,104.515625,104.09375,102.7265625,100.984375,99.265625,97.1328125,94.2265625,90.8046875,90.8046875
6/7/2022,104.265625,104.609375,104.21875,102.890625,101.328125,99.7578125,97.578125,94.65625,91.21875,91.21875
6/8/2022,104.015625,104.453125,104.0625,102.6875,101.125,99.4765625,97.1875,94.21875,90.734375,90.734375
6/9/2022,103.875,104.328125,103.84375,102.5,100.9921875,99.265625,97.0546875,94.15625,90.734375,90.734375
6/10/2022,103.1484375,103.8203125,103.09375,101.5546875,99.984375,98.2109375,95.9609375,93.078125,89.6171875,89.6171875
6/13/2022,102.1328125,103.2421875,102.234375,100.5390625,98.703125,96.8046875,94.390625,91.3359375,87.8125,87.8125
6/14/2022,102.0078125,103.015625,102.0078125,100.203125,98.3046875,96.1796875,93.640625,90.484375,86.875,86.875
6/15/2022,103.2109375,103.46875,102.6171875,101.25,99.5078125,97.4375,94.8984375,91.7265625,88.1640625,88.1640625
6/16/2022,103.1015625,103.671875,102.84375,101.3359375,99.5390625,97.5390625,95.0390625,91.84375,88.34375,88.34375
6/17/2022,103.1171875,104.296875,103.046875,101.15625,99.3046875,97.2890625,94.75,91.515625,88.046875,88.046875
6/20/2022,103.1171875,104.296875,103.046875,101.15625,99.3046875,97.2890625,94.75,91.515625,88.046875,88.046875
6/21/2022,105.078125,104.1796875,102.9140625,101.109375,99.296875,97.25,94.65625,91.359375,87.9140625,87.9140625
6/22/2022,105.5234375,104.734375,103.265625,101.4609375,99.734375,97.7578125,95.15625,91.890625,88.5390625,88.5390625
6/23/2022,105.5625,105.03125,103.5546875,101.7890625,100.0078125,98.109375,95.5234375,92.265625,89.0234375,89.0234375
6/24/2022,105.5,104.890625,103.4921875,101.640625,99.8984375,97.9921875,95.390625,92.1484375,88.9375,88.9375
6/27/2022,105.671875,104.703125,103.1875,101.4453125,99.6484375,97.7109375,95.09375,91.7890625,88.59375,88.59375
6/28/2022,105.6171875,104.625,103.09375,101.375,99.6328125,97.7265625,95.171875,91.8984375,88.7109375,88.7109375
6/29/2022,106.296875,104.875,103.484375,101.796875,100.0859375,98.2421875,95.71875,92.6015625,89.453125,89.453125
6/30/2022,106.1953125,104.7734375,103.71875,102.0703125,100.390625,98.6171875,96.171875,93.109375,89.890625,89.890625
7/1/2022,106.2421875,104.96875,104.046875,102.5234375,100.8984375,99.2109375,96.84375,93.890625,90.6875,90.6875
7/4/2022,106.2421875,104.96875,104.046875,102.5234375,100.8984375,99.2109375,96.84375,93.890625,90.6875,90.6875
7/5/2022,106.15625,105.078125,104.078125,102.453125,101.09375,99.46875,97.203125,94.328125,91.1953125,91.1953125
7/6/2022,105.4765625,104.703125,103.5546875,101.765625,100.34375,98.640625,96.328125,93.46875,90.390625,90.390625
7/7/2022,105.9609375,104.5859375,103.46875,101.7578125,100.3359375,98.578125,96.171875,93.3125,90.34375,90.34375
7/8/2022,105.890625,104.8125,103.453125,101.5625,100.0390625,98.2421875,95.765625,92.96875,90,90
7/11/2022,106.125,104.921875,103.453125,101.734375,100.265625,98.46875,96.125,93.34375,90.265625,90.265625
7/12/2022,105.875,104.765625,103.421875,101.6796875,100.25,98.4921875,96.203125,93.46875,90.3125,90.3125
7/13/2022,106.171875,104.0625,102.4765625,101.4375,100.078125,98.4765625,96.28125,93.53125,90.4375,90.4375
7/14/2022,105.71875,103.84375,102.375,101.2890625,99.8828125,98.359375,96.203125,93.46875,90.3671875,90.3671875
7/15/2022,106.0703125,103.90625,102.5234375,101.609375,100.2734375,98.7734375,96.7109375,93.9609375,90.8515625,90.8515625
7/18/2022,105.8046875,103.84375,102.515625,101.5078125,100.1484375,98.5546875,96.578125,93.765625,90.5703125,90.5703125
7/19/2022,105.6953125,103.7578125,102.5390625,101.4609375,100.0859375,98.5546875,96.5625,93.75,90.515625,90.515625
7/20/2022,105.6484375,103.6875,102.4609375,101.265625,99.953125,98.3984375,96.3203125,93.5,90.234375,90.234375
7/21/2022,106.2578125,104.0390625,102.921875,101.890625,100.59375,99.1875,97.2265625,94.4296875,91.2734375,91.2734375
7/22/2022,105.953125,104.3125,103.0859375,101.8984375,100.859375,99.53125,97.75,94.9765625,91.953125,91.953125
7/25/2022,105.7265625,104.125,103.0703125,101.8359375,100.7734375,99.4296875,97.640625,94.890625,91.84375,91.84375
7/26/2022,105.515625,104.0625,102.9453125,101.7421875,100.6015625,99.265625,97.515625,94.8046875,91.71875,91.71875
7/27/2022,105.6875,104.1484375,103.265625,102.1328125,101.0234375,99.6796875,97.9375,95.296875,92.1953125,92.1953125
7/28/2022,105.9453125,104.4609375,103.5859375,102.609375,101.609375,100.3671875,98.796875,96.1796875,93.078125,93.078125
7/29/2022,105.765625,104.4375,103.59375,102.7109375,101.8125,100.5703125,99.0546875,96.3828125,93.234375,93.234375
8/1/2022,105.5546875,104.46875,103.6015625,102.7421875,101.9453125,100.8828125,99.453125,96.8046875,93.6171875,93.6171875
8/2/2022,104.9921875,103.984375,103.09375,102.171875,101.078125,99.8828125,98.1796875,95.4765625,92.203125,92.203125
8/3/2022,105.671875,104.0859375,103.3828125,102.4921875,101.4609375,100.3203125,98.59375,95.8984375,92.6484375,92.6484375
8/4/2022,105.828125,104.2421875,103.59375,102.6171875,101.6328125,100.4375,98.609375,95.9453125,92.65625,92.65625
8/5/2022,105.0859375,103.9609375,103.171875,101.9609375,100.9296875,99.59375,97.7421875,94.953125,91.6796875,91.6796875
8/8/2022,105.734375,103.8828125,103.265625,102.2109375,101.2890625,100.0390625,98.1171875,95.421875,92.109375,92.109375
8/9/2022,105.234375,103.84375,103.125,102.1015625,101.0859375,99.8359375,97.8828125,95.21875,91.9453125,91.9453125
8/10/2022,104.578125,103.6328125,102.9609375,102.140625,101.171875,99.921875,98.0625,95.46875,92.1953125,92.1953125
8/11/2022,104.171875,103.59375,102.8359375,101.953125,100.9375,99.5703125,97.59375,94.9765625,91.671875,91.671875
8/12/2022,104.3125,103.59375,102.8671875,102.015625,101.0625,99.75,97.84375,95.2578125,92.0390625,92.0390625
8/15/2022,104.390625,103.625,102.875,102.0625,101.2421875,99.9375,98.078125,95.578125,92.4140625,92.4140625
8/16/2022,104.2890625,103.5625,102.8359375,101.96875,101.0625,99.734375,97.8515625,95.3828125,92.203125,92.203125
8/17/2022,104.2265625,103.4375,102.6875,101.71875,100.6484375,99.1953125,97.2421875,94.7109375,91.5625,91.5625
8/18/2022,104.2578125,103.4765625,102.703125,101.765625,100.6953125,99.2734375,97.2890625,94.7890625,91.6640625,91.6640625
8/19/2022,103.9609375,103.3125,102.546875,101.515625,100.3359375,98.828125,96.765625,94.1875,91.0703125,91.0703125
8/22/2022,103.9609375,103.203125,102.4375,101.3203125,99.984375,98.375,96.234375,93.5546875,90.40625,90.40625
8/23/2022,104.09375,103.46875,102.5859375,101.3515625,99.953125,98.3125,96.203125,93.53125,90.2890625,90.2890625
8/24/2022,103.953125,103.4609375,102.453125,101.1640625,99.75,98.0703125,95.890625,93.09375,89.828125,89.828125
8/25/2022,104.5078125,103.609375,102.765625,101.5,100.2109375,98.5625,96.4296875,93.6953125,90.40625,90.40625
8/26/2022,104.078125,103.6328125,102.609375,101.328125,99.9453125,98.3125,96.171875,93.4296875,90.1796875,90.1796875
8/29/2022,104.0859375,103.40625,102.40625,101.203125,99.765625,98,95.765625,92.9375,89.671875,89.671875
8/30/2022,104.0859375,103.4453125,102.4296875,101.15625,99.7265625,97.984375,95.7109375,92.90625,89.6875,89.6875
8/31/2022,103.859375,103.2421875,102.1640625,100.8515625,99.3046875,97.5078125,95.1796875,92.3671875,89.140625,89.140625
9/1/2022,103.7890625,103.40625,102.078125,100.65625,99.0859375,97.234375,94.8671875,91.9765625,88.7109375,88.7109375
9/2/2022,104.5,103.609375,102.3984375,101.0390625,99.4765625,97.6875,95.34375,92.5234375,89.296875,89.296875
9/5/2022,104.5,103.609375,102.3984375,101.0390625,99.4765625,97.6875,95.34375,92.5234375,89.296875,89.296875
9/6/2022,103.890625,103.328125,101.9609375,100.4609375,98.703125,96.78125,94.3359375,91.4375,88.1875,88.1875
9/7/2022,104.7734375,103.671875,102.3203125,100.8125,99.203125,97.2578125,94.8046875,91.90625,88.65625,88.65625
9/8/2022,104.5859375,103.7890625,102.2421875,100.671875,98.953125,96.921875,94.4375,91.4765625,88.2109375,88.2109375
9/9/2022,104.6796875,103.9453125,102.2578125,100.65625,98.9609375,96.953125,94.421875,91.4453125,88.109375,88.109375
9/12/2022,104.828125,103.875,102.1484375,100.5546875,98.8828125,96.890625,94.390625,91.3125,88.03125,88.03125
9/13/2022,104.453125,103.1875,101.484375,99.890625,98.1640625,96.1171875,93.6328125,90.6015625,87.2890625,87.2890625
9/14/2022,104.9609375,103.15625,101.484375,99.9765625,98.2109375,96.1953125,93.671875,90.6484375,87.3515625,87.3515625
9/15/2022,104.796875,102.96875,101.203125,99.6796875,97.7890625,95.7109375,93.1328125,90.078125,86.7890625,86.7890625
9/16/2022,104.9296875,102.828125,101.15625,99.625,97.8515625,95.71875,93.1796875,90.0703125,86.78125,86.78125
9/19/2022,104.1875,102.6484375,100.9765625,99.390625,97.5625,95.40625,92.8125,89.7265625,86.4375,86.4375
9/20/2022,104.203125,102.6015625,100.90625,99.234375,97.359375,95.1640625,92.4765625,89.3828125,86.1015625,86.1015625
9/21/2022,104.3515625,102.625,100.875,99.3046875,97.4765625,95.3203125,92.6640625,89.6953125,86.4921875,86.4921875
9/22/2022,102.8125,101.8359375,100.109375,98.375,96.359375,94.0859375,91.34375,88.2890625,85.1484375,85.1484375
9/23/2022,102.765625,101.703125,99.96875,98.15625,96.1640625,93.828125,90.9609375,87.875,84.7265625,84.7265625
9/26/2022,101.671875,100.625,98.71875,96.625,94.359375,91.9140625,88.9375,85.796875,82.59375,82.59375
9/27/2022,102.3515625,100.875,99.1484375,97.1171875,95.125,92.78125,89.96875,87.0078125,83.9375,83.9375
9/28/2022,103.3359375,101.8984375,100.09375,98.109375,96,93.6953125,90.9375,87.9921875,85.078125,85.078125
9/29/2022,102.6171875,101.75,99.5703125,97.609375,95.5078125,93.09375,90.3828125,87.40625,84.390625,84.390625
9/30/2022,102.59375,101.546875,99.4140625,97.34375,95.1796875,92.6796875,89.828125,86.8125,83.796875,83.796875
10/3/2022,103.5390625,102.1015625,100.1796875,98.25,96.15625,93.703125,90.875,87.859375,84.8125,84.8125
10/4/2022,103.484375,102.28125,100.3359375,98.46875,96.421875,94,91.125,88.0390625,84.9921875,84.9921875
10/5/2022,103.1484375,102.046875,100.046875,98.015625,95.9296875,93.453125,90.546875,87.4765625,84.4609375,84.4609375
10/6/2022,102.671875,101.34375,99.421875,97.5,95.2578125,92.7734375,89.828125,86.78125,83.7109375,83.7109375
10/7/2022,102.3984375,101.2734375,99.25,97.1953125,94.9765625,92.40625,89.484375,86.40625,83.3125,83.3125
10/10/2022,102.3984375,101.2734375,99.25,97.1953125,94.9765625,92.40625,89.484375,86.40625,83.3125,83.3125
10/11/2022,102.4140625,100.921875,98.90625,96.7578125,94.4921875,91.921875,88.96875,85.875,82.765625,82.765625
10/12/2022,102.4765625,100.5078125,98.734375,96.7421875,94.515625,91.9921875,89.0390625,85.9453125,82.859375,82.859375
10/13/2022,102.5234375,100.5,98.625,96.5703125,94.3125,91.75,88.7578125,85.609375,82.5,82.5
10/14/2022,102.4453125,100.2109375,98.265625,96.1328125,93.7890625,91.109375,88.078125,84.875,81.734375,81.734375
10/17/2022,102.8515625,100.421875,98.5546875,96.4296875,94.09375,91.359375,88.21875,85.03125,81.9140625,81.9140625
10/18/2022,103.0859375,100.53125,98.703125,96.53125,94.1484375,91.34375,88.1875,85.015625,81.890625,81.890625
10/19/2022,102.3203125,99.984375,98.0234375,95.7578125,93.2265625,90.359375,87.1953125,84.1015625,80.984375,80.984375
10/20/2022,102,99.5546875,97.5078125,95.1484375,92.53125,89.6484375,86.5546875,83.4296875,80.3203125,80.3203125
10/21/2022,102.5546875,99.9453125,97.8515625,95.5390625,92.8828125,89.8828125,86.8046875,83.703125,80.609375,80.609375
10/24/2022,102.6015625,99.9375,97.7890625,95.359375,92.6328125,89.609375,86.53125,83.4296875,80.3359375,80.3359375
10/25/2022,103.421875,100.484375,98.4921875,96.1484375,93.4765625,90.53125,87.46875,84.3984375,81.3203125,81.3203125
10/26/2022,103.4765625,100.734375,98.859375,96.59375,93.96875,91.140625,88.1328125,85.0703125,82.0546875,82.0546875
10/27/2022,103.875,101.1171875,99.3515625,97.1953125,94.65625,91.828125,88.875,85.84375,82.859375,82.859375
10/28/2022,103.6640625,100.84375,99.078125,96.875,94.3046875,91.5390625,88.5078125,85.53125,82.546875,82.546875
10/31/2022,103.3203125,100.59375,98.7265625,96.5546875,93.9453125,91.1015625,88.0859375,85.046875,82.015625,82.015625
11/1/2022,103.6015625,100.671875,98.8125,96.609375,94.078125,91.28125,88.25,85.203125,82.1953125,82.1953125
11/2/2022,103.4140625,100.265625,98.4453125,96.2890625,93.7109375,90.8984375,87.8828125,84.84375,81.8125,81.8125
11/3/2022,102.9296875,100.0390625,98.1875,96.0859375,93.421875,90.5859375,87.5703125,84.5390625,81.484375,81.484375
11/4/2022,103.1015625,100.328125,98.53125,96.3984375,93.8046875,90.9453125,87.921875,84.890625,81.8125,81.8125
11/7/2022,102.9765625,100.171875,98.390625,96.2109375,93.6484375,90.7109375,87.5859375,84.4453125,81.28125,81.28125
11/8/2022,103.3515625,100.5703125,98.8671875,96.78125,94.1953125,91.28125,88.1015625,84.9453125,81.7578125,81.7578125
11/9/2022,103.3671875,100.5859375,98.96875,96.890625,94.265625,91.3203125,88.15625,84.8125,81.8046875,81.8046875
11/10/2022,104.109375,101.984375,100.734375,98.953125,96.5,93.6328125,90.5,87.3515625,84.140625,84.140625
11/11/2022,104.109375,101.984375,100.734375,98.953125,96.5,93.6328125,90.5,87.3515625,84.140625,84.140625
11/14/2022,103.765625,101.578125,100.3046875,98.453125,96.0546875,93.2109375,90.03125,86.8359375,83.6484375,83.6484375
11/15/2022,103.5859375,101.65625,100.5703125,98.8046875,96.5390625,93.7578125,90.5703125,87.390625,84.21875,84.21875
11/16/2022,103.9140625,101.890625,100.8671875,99.2265625,96.96875,94.3046875,91.1796875,87.984375,84.8515625,84.8515625
11/17/2022,103.8203125,101.78125,100.640625,98.9453125,96.609375,93.890625,90.765625,87.5625,84.421875,84.421875
11/18/2022,103.5625,101.6171875,100.453125,98.75,96.3984375,93.6796875,90.5859375,87.3828125,84.2734375,84.2734375
11/21/2022,103.4375,101.453125,100.359375,98.5703125,96.1953125,93.515625,90.453125,87.2734375,84.1796875,84.1796875
11/22/2022,103.5546875,101.6953125,100.6640625,99.0234375,96.671875,93.9921875,90.9765625,87.8828125,84.8359375,84.8359375
11/23/2022,103.734375,101.96875,100.953125,99.375,97.1015625,94.4453125,91.5,88.40625,85.359375,85.359375
11/24/2022,103.734375,101.96875,100.953125,99.375,97.1015625,94.4453125,91.5,88.40625,85.359375,85.359375
11/25/2022,103.859375,102.0078125,100.9921875,99.3984375,97.1953125,94.5390625,91.578125,88.484375,85.4453125,85.4453125
11/28/2022,103.8046875,101.90625,100.7734375,99.1640625,96.9765625,94.296875,91.328125,88.21875,85.171875,85.171875
11/29/2022,103.7265625,101.78125,100.59375,98.90625,96.6875,93.9765625,90.96875,87.8359375,84.7734375,84.7734375
11/30/2022,104.1953125,102.4453125,101.4140625,99.8515625,97.7265625,95.0234375,92.0078125,88.8984375,85.8046875,85.8046875
12/1/2022,104.1953125,102.6796875,101.6484375,100.21875,98.1640625,95.5625,92.625,89.546875,86.4140625,86.4140625
12/2/2022,104.53125,102.765625,101.7109375,100.265625,98.2578125,95.6796875,92.78125,89.7109375,86.5859375,86.5859375
12/5/2022,104.53125,102.28125,101.078125,99.5703125,97.53125,94.9609375,92.09375,88.984375,85.8359375,85.8359375
12/6/2022,104.53125,102.296875,101.1328125,99.6328125,97.5703125,95.0859375,92.2421875,89.171875,85.984375,85.984375
12/7/2022,104.4453125,102.375,101.3359375,100.015625,98.109375,95.7265625,93.015625,90.0625,86.90625,86.90625
12/8/2022,104.1796875,102.140625,101.09375,99.671875,97.7265625,95.3359375,92.6796875,89.75,86.6171875,86.6171875
12/9/2022,103.8203125,102.109375,100.953125,99.4375,97.3046875,94.859375,92.140625,89.1484375,85.96875,85.96875
12/12/2022,103.8203125,101.8671875,100.7421875,99.28125,97.265625,94.8671875,92.1875,89.3046875,86.203125,86.203125
12/13/2022,103.8203125,102.234375,101.28125,99.9765625,98.0546875,95.6796875,93.0625,90.1953125,87.0625,87.0625
12/14/2022,103.7265625,102.3828125,101.515625,100.203125,98.3671875,96.046875,93.3984375,90.5,87.34375,87.34375
12/15/2022,103.7265625,102.359375,101.59375,100.34375,98.5625,96.2421875,93.6328125,90.7109375,87.5703125,87.5703125
12/16/2022,103.7421875,102.296875,101.484375,100.2578125,98.4453125,96.0390625,93.3125,90.34375,87.203125,87.203125
12/19/2022,103.4921875,102.0703125,101.1875,99.859375,97.96875,95.53125,92.75,89.8046875,86.703125,86.703125
12/20/2022,103.578125,101.9765625,100.9453125,99.453125,97.4296875,94.875,92.015625,88.984375,85.8515625,85.8515625
12/21/2022,103.640625,102.0703125,101.09375,99.609375,97.578125,95.0234375,92.2265625,89.2265625,86.125,86.125
12/22/2022,103.4765625,102,101,99.4453125,97.3828125,94.84375,92.015625,88.984375,85.921875,85.921875
12/23/2022,103.71875,101.9453125,100.8359375,99.234375,97.1328125,94.6015625,91.7421875,88.7109375,85.6015625,85.6015625
12/26/2022,103.71875,101.9453125,100.8359375,99.234375,97.1328125,94.6015625,91.7421875,88.7109375,85.6015625,85.6015625
12/27/2022,103.2890625,101.7109375,100.546875,98.8203125,96.6796875,94.0859375,91.21875,88.171875,85.09375,85.09375
12/28/2022,103.1953125,101.640625,100.34375,98.5703125,96.3671875,93.7734375,90.8984375,87.8359375,84.7421875,84.7421875
12/29/2022,103.5,101.8203125,100.609375,98.9375,96.7890625,94.2734375,91.40625,88.328125,85.28125,85.28125
12/30/2022,103.234375,101.578125,100.296875,98.515625,96.3125,93.7734375,90.8203125,87.7109375,84.6328125,84.6328125
1/2/2023,103.234375,101.578125,100.296875,98.515625,96.3125,93.7734375,90.8203125,87.7109375,84.6328125,84.6328125
1/3/2023,103.359375,101.8828125,100.6484375,99.0546875,96.8828125,94.3359375,91.5,88.4375,85.3671875,85.3671875
